Email,Subject,Time,Body,Checked,In Time
GDW@ingrammicro.com,Shutdown job IFS Run 1 completed successfully at 01/18/20-04:12:05,2020-01-18 12:12:16,Shutdown job IFS Run 1 completed successfully at 01/18/20-04:12:05,1,True
GDW@ingrammicro.com,Startup job of IFS Run 2 completed successfully at at 01/18/20-10:30:10,2020-01-18 18:30:15,Startup job of IFS Run 2 completed successfully at at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Startup job of IMP Run 2 completed successfully at 01/18/20-10:30:10,2020-01-18 18:30:15,Startup job of IMP Run 2 completed successfully at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Startup job of IFS Run 3 completed successfully at 01/18/20-10:30:10,2020-01-18 18:30:20,Startup job of IFS Run 3 completed successfully at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Startup job of IMP Run 4 completed successfully at 01/18/20-10:30:10,2020-01-18 18:30:19,Startup job of IMP Run 4 completed successfully at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Startup job of IFS Run 1 completed successfully at 01/18/20-10:30:10,2020-01-18 18:30:20,Startup job of IFS Run 1 completed successfully at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Startup job of SAP Run 1 completed successfully at 01/18/20-10:30:10,2020-01-18 18:30:20,Startup job of SAP Run 1 completed successfully at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Startup job of SAP Run 2 completed successfully at 01/18/20-10:30:10,2020-01-18 18:30:23,Startup job of SAP Run 2 completed successfully at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Startup job of IMP Run 1 completed successfully at 01/18/20-10:30:10,2020-01-18 18:30:20,Startup job of IMP Run 1 completed successfully at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Startup job of SAP Run 4 completed successfully at 01/18/20-10:30:10,2020-01-18 18:30:20,Startup job of SAP Run 4 completed successfully at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Shutdown job SAP Run 4 completed successfully at 01/18/20-16:44:57,2020-01-19 00:45:15,Shutdown job SAP Run 4 completed successfully at 01/18/20-16:44:57,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 2 completed successfully at 01/18/20-17:25:19,2020-01-19 01:25:30,Shutdown job IMP Run 2 completed successfully at 01/18/20-17:25:19,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 4 completed successfully at 01/18/20-17:41:10,2020-01-19 01:41:25,Shutdown job IMP Run 4 completed successfully at 01/18/20-17:41:10,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 2 completed successfully at 01/18/20-20:09:26,2020-01-19 04:09:36,Shutdown job SAP Run 2 completed successfully at 01/18/20-20:09:26,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 3 completed successfully at 01/18/20-23:10:07,2020-01-19 07:10:16,Shutdown job IFS Run 3 completed successfully at 01/18/20-23:10:07,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 1 completed successfully at 01/19/20-04:59:32,2020-01-19 12:59:42,Shutdown job IFS Run 1 completed successfully at 01/19/20-04:59:32,1,True
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/19/20-05:21:21,2020-01-19 13:21:33,Shutdown job SAP Run 1 completed successfully at 01/19/20-05:21:21,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 1 completed successfully at 01/19/20-05:21:00,2020-01-19 13:21:12,Shutdown job IMP Run 1 completed successfully at 01/19/20-05:21:00,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/19/20-05:21:21,2020-01-19 13:21:34,Shutdown job SAP Run 1 completed successfully at 01/19/20-05:21:21,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 1 completed successfully at 01/19/20-05:21:00,2020-01-19 13:21:14,Shutdown job IMP Run 1 completed successfully at 01/19/20-05:21:00,1,False
GDW@ingrammicro.com,Startup job of IMP Run 4 completed successfully at 01/19/20-10:30:13,2020-01-19 18:30:22,Startup job of IMP Run 4 completed successfully at 01/19/20-10:30:13,1,True
GDW@ingrammicro.com,Startup job of SAP Run 2 completed successfully at 01/19/20-10:30:13,2020-01-19 18:30:21,Startup job of SAP Run 2 completed successfully at 01/19/20-10:30:13,1,True
Email,Subject,Time,Body,Checked,In Time
GDW@ingrammicro.com,Shutdown job SAP Run 4 completed successfully at 01/16/20-14:11:57,2020-01-16 22:12:07,Shutdown job SAP Run 4 completed successfully at 01/16/20-14:11:57,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 2 completed successfully at 01/16/20-17:44:20,2020-01-17 01:44:26,Shutdown job SAP Run 2 completed successfully at 01/16/20-17:44:20,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 3 completed successfully at 01/16/20-19:42:42,2020-01-17 03:42:49,Shutdown job IFS Run 3 completed successfully at 01/16/20-19:42:42,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 2 completed successfully at 01/16/20-19:45:42,2020-01-17 03:45:52,Shutdown job IMP Run 2 completed successfully at 01/16/20-19:45:42,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 1 completed successfully at 01/17/20-03:21:25,2020-01-17 11:21:35,Shutdown job IFS Run 1 completed successfully at 01/17/20-03:21:25,1,True
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/17/20-04:27:29,2020-01-17 12:27:40,Shutdown job SAP Run 1 completed successfully at 01/17/20-04:27:29,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/17/20-04:27:29,2020-01-17 12:27:40,Shutdown job SAP Run 1 completed successfully at 01/17/20-04:27:29,1,False
Email,Subject,Time,Body,Checked,In Time
GDW@ingrammicro.com,Shutdown job SAP Run 4 completed successfully at 01/16/20-14:11:57,2020-01-16 22:12:07,Shutdown job SAP Run 4 completed successfully at 01/16/20-14:11:57,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 2 completed successfully at 01/16/20-17:44:20,2020-01-17 01:44:26,Shutdown job SAP Run 2 completed successfully at 01/16/20-17:44:20,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 3 completed successfully at 01/16/20-19:42:42,2020-01-17 03:42:49,Shutdown job IFS Run 3 completed successfully at 01/16/20-19:42:42,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 2 completed successfully at 01/16/20-19:45:42,2020-01-17 03:45:52,Shutdown job IMP Run 2 completed successfully at 01/16/20-19:45:42,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 1 completed successfully at 01/17/20-03:21:25,2020-01-17 11:21:35,Shutdown job IFS Run 1 completed successfully at 01/17/20-03:21:25,1,True
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/17/20-04:27:29,2020-01-17 12:27:40,Shutdown job SAP Run 1 completed successfully at 01/17/20-04:27:29,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/17/20-04:27:29,2020-01-17 12:27:40,Shutdown job SAP Run 1 completed successfully at 01/17/20-04:27:29,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 1 completed successfully at 01/17/20-04:37:03,2020-01-17 12:37:12,Shutdown job IMP Run 1 completed successfully at 01/17/20-04:37:03,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 1 completed successfully at 01/17/20-04:37:03,2020-01-17 12:37:12,Shutdown job IMP Run 1 completed successfully at 01/17/20-04:37:03,1,False
GDW@ingrammicro.com,Startup job of IFS Run 3 completed successfully at 01/17/20-10:30:14,2020-01-17 18:30:39,Startup job of IFS Run 3 completed successfully at 01/17/20-10:30:14,1,True
Email,Subject,Time,Body,Checked,In Time
GDW@ingrammicro.com,Shutdown job SAP Run 4 completed successfully at 01/16/20-14:11:57,2020-01-16 22:12:07,Shutdown job SAP Run 4 completed successfully at 01/16/20-14:11:57,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 2 completed successfully at 01/16/20-17:44:20,2020-01-17 01:44:26,Shutdown job SAP Run 2 completed successfully at 01/16/20-17:44:20,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 3 completed successfully at 01/16/20-19:42:42,2020-01-17 03:42:49,Shutdown job IFS Run 3 completed successfully at 01/16/20-19:42:42,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 2 completed successfully at 01/16/20-19:45:42,2020-01-17 03:45:52,Shutdown job IMP Run 2 completed successfully at 01/16/20-19:45:42,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 1 completed successfully at 01/17/20-03:21:25,2020-01-17 11:21:35,Shutdown job IFS Run 1 completed successfully at 01/17/20-03:21:25,1,True
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/17/20-04:27:29,2020-01-17 12:27:40,Shutdown job SAP Run 1 completed successfully at 01/17/20-04:27:29,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/17/20-04:27:29,2020-01-17 12:27:40,Shutdown job SAP Run 1 completed successfully at 01/17/20-04:27:29,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 1 completed successfully at 01/17/20-04:37:03,2020-01-17 12:37:12,Shutdown job IMP Run 1 completed successfully at 01/17/20-04:37:03,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 1 completed successfully at 01/17/20-04:37:03,2020-01-17 12:37:12,Shutdown job IMP Run 1 completed successfully at 01/17/20-04:37:03,1,False
GDW@ingrammicro.com,Startup job of IFS Run 3 completed successfully at 01/17/20-10:30:14,2020-01-17 18:30:39,Startup job of IFS Run 3 completed successfully at 01/17/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of IMP Run 2 completed successfully at 01/17/20-10:30:14,2020-01-17 18:30:22,Startup job of IMP Run 2 completed successfully at 01/17/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of IMP Run 4 completed successfully at 01/17/20-10:30:14,2020-01-17 18:30:21,Startup job of IMP Run 4 completed successfully at 01/17/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of SAP Run 2 completed successfully at 01/17/20-10:30:14,2020-01-17 18:30:35,Startup job of SAP Run 2 completed successfully at 01/17/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of IFS Run 2 completed successfully at at 01/17/20-10:30:14,2020-01-17 18:30:25,Startup job of IFS Run 2 completed successfully at at 01/17/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of IFS Run 1 completed successfully at 01/17/20-10:30:14,2020-01-17 18:30:22,Startup job of IFS Run 1 completed successfully at 01/17/20-10:30:14,1,True
Email,Subject,Time,Body,Checked,In Time
GDW@ingrammicro.com,Shutdown job SAP Run 4 completed successfully at 01/16/20-14:11:57,2020-01-16 22:12:07,Shutdown job SAP Run 4 completed successfully at 01/16/20-14:11:57,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 2 completed successfully at 01/16/20-17:44:20,2020-01-17 01:44:26,Shutdown job SAP Run 2 completed successfully at 01/16/20-17:44:20,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 3 completed successfully at 01/16/20-19:42:42,2020-01-17 03:42:49,Shutdown job IFS Run 3 completed successfully at 01/16/20-19:42:42,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 2 completed successfully at 01/16/20-19:45:42,2020-01-17 03:45:52,Shutdown job IMP Run 2 completed successfully at 01/16/20-19:45:42,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 1 completed successfully at 01/17/20-03:21:25,2020-01-17 11:21:35,Shutdown job IFS Run 1 completed successfully at 01/17/20-03:21:25,1,True
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/17/20-04:27:29,2020-01-17 12:27:40,Shutdown job SAP Run 1 completed successfully at 01/17/20-04:27:29,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/17/20-04:27:29,2020-01-17 12:27:40,Shutdown job SAP Run 1 completed successfully at 01/17/20-04:27:29,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 1 completed successfully at 01/17/20-04:37:03,2020-01-17 12:37:12,Shutdown job IMP Run 1 completed successfully at 01/17/20-04:37:03,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 1 completed successfully at 01/17/20-04:37:03,2020-01-17 12:37:12,Shutdown job IMP Run 1 completed successfully at 01/17/20-04:37:03,1,False
GDW@ingrammicro.com,Startup job of IFS Run 3 completed successfully at 01/17/20-10:30:14,2020-01-17 18:30:39,Startup job of IFS Run 3 completed successfully at 01/17/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of IMP Run 2 completed successfully at 01/17/20-10:30:14,2020-01-17 18:30:22,Startup job of IMP Run 2 completed successfully at 01/17/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of IMP Run 4 completed successfully at 01/17/20-10:30:14,2020-01-17 18:30:21,Startup job of IMP Run 4 completed successfully at 01/17/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of SAP Run 2 completed successfully at 01/17/20-10:30:14,2020-01-17 18:30:35,Startup job of SAP Run 2 completed successfully at 01/17/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of IFS Run 2 completed successfully at at 01/17/20-10:30:14,2020-01-17 18:30:25,Startup job of IFS Run 2 completed successfully at at 01/17/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of IFS Run 1 completed successfully at 01/17/20-10:30:14,2020-01-17 18:30:22,Startup job of IFS Run 1 completed successfully at 01/17/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of IMP Run 1 completed successfully at 01/17/20-10:30:14,2020-01-17 18:30:37,Startup job of IMP Run 1 completed successfully at 01/17/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of SAP Run 4 completed successfully at 01/17/20-10:30:14,2020-01-17 18:30:39,Startup job of SAP Run 4 completed successfully at 01/17/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of SAP Run 1 completed successfully at 01/17/20-10:30:14,2020-01-17 18:30:20,Startup job of SAP Run 1 completed successfully at 01/17/20-10:30:14,1,True
GDW@ingrammicro.com,Shutdown job SAP Run 4 completed successfully at 01/17/20-14:04:33,2020-01-17 22:04:43,Shutdown job SAP Run 4 completed successfully at 01/17/20-14:04:33,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 4 completed successfully at 01/17/20-14:20:51,2020-01-17 22:21:12,Shutdown job IMP Run 4 completed successfully at 01/17/20-14:20:51,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 3 completed successfully at 01/17/20-19:40:17,2020-01-18 03:40:27,Shutdown job IFS Run 3 completed successfully at 01/17/20-19:40:17,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 2 completed successfully at 01/17/20-19:48:59,2020-01-18 03:49:08,Shutdown job SAP Run 2 completed successfully at 01/17/20-19:48:59,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 2 completed successfully at 01/17/20-22:51:37,2020-01-18 06:51:48,Shutdown job IMP Run 2 completed successfully at 01/17/20-22:51:37,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 1 completed successfully at 01/18/20-02:09:22,2020-01-18 10:09:35,Shutdown job IMP Run 1 completed successfully at 01/18/20-02:09:22,1,True
GDW@ingrammicro.com,Shutdown job IMP Run 1 completed successfully at 01/18/20-02:09:22,2020-01-18 10:09:31,Shutdown job IMP Run 1 completed successfully at 01/18/20-02:09:22,1,True
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/18/20-04:04:10,2020-01-18 12:04:23,Shutdown job SAP Run 1 completed successfully at 01/18/20-04:04:10,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/18/20-04:04:10,2020-01-18 12:04:21,Shutdown job SAP Run 1 completed successfully at 01/18/20-04:04:10,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 1 completed successfully at 01/18/20-04:12:05,2020-01-18 12:12:16,Shutdown job IFS Run 1 completed successfully at 01/18/20-04:12:05,1,True
GDW@ingrammicro.com,Startup job of IFS Run 2 completed successfully at at 01/18/20-10:30:10,2020-01-18 18:30:15,Startup job of IFS Run 2 completed successfully at at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Startup job of IMP Run 2 completed successfully at 01/18/20-10:30:10,2020-01-18 18:30:15,Startup job of IMP Run 2 completed successfully at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Startup job of IFS Run 3 completed successfully at 01/18/20-10:30:10,2020-01-18 18:30:20,Startup job of IFS Run 3 completed successfully at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Startup job of IMP Run 4 completed successfully at 01/18/20-10:30:10,2020-01-18 18:30:19,Startup job of IMP Run 4 completed successfully at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Startup job of IFS Run 1 completed successfully at 01/18/20-10:30:10,2020-01-18 18:30:20,Startup job of IFS Run 1 completed successfully at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Startup job of SAP Run 1 completed successfully at 01/18/20-10:30:10,2020-01-18 18:30:20,Startup job of SAP Run 1 completed successfully at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Startup job of SAP Run 2 completed successfully at 01/18/20-10:30:10,2020-01-18 18:30:23,Startup job of SAP Run 2 completed successfully at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Startup job of IMP Run 1 completed successfully at 01/18/20-10:30:10,2020-01-18 18:30:20,Startup job of IMP Run 1 completed successfully at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Startup job of SAP Run 4 completed successfully at 01/18/20-10:30:10,2020-01-18 18:30:20,Startup job of SAP Run 4 completed successfully at 01/18/20-10:30:10,1,True
GDW@ingrammicro.com,Shutdown job SAP Run 4 completed successfully at 01/18/20-16:44:57,2020-01-19 00:45:15,Shutdown job SAP Run 4 completed successfully at 01/18/20-16:44:57,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 2 completed successfully at 01/18/20-17:25:19,2020-01-19 01:25:30,Shutdown job IMP Run 2 completed successfully at 01/18/20-17:25:19,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 4 completed successfully at 01/18/20-17:41:10,2020-01-19 01:41:25,Shutdown job IMP Run 4 completed successfully at 01/18/20-17:41:10,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 2 completed successfully at 01/18/20-20:09:26,2020-01-19 04:09:36,Shutdown job SAP Run 2 completed successfully at 01/18/20-20:09:26,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 3 completed successfully at 01/18/20-23:10:07,2020-01-19 07:10:16,Shutdown job IFS Run 3 completed successfully at 01/18/20-23:10:07,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 1 completed successfully at 01/19/20-04:59:32,2020-01-19 12:59:42,Shutdown job IFS Run 1 completed successfully at 01/19/20-04:59:32,1,True
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/19/20-05:21:21,2020-01-19 13:21:33,Shutdown job SAP Run 1 completed successfully at 01/19/20-05:21:21,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 1 completed successfully at 01/19/20-05:21:00,2020-01-19 13:21:12,Shutdown job IMP Run 1 completed successfully at 01/19/20-05:21:00,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/19/20-05:21:21,2020-01-19 13:21:34,Shutdown job SAP Run 1 completed successfully at 01/19/20-05:21:21,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 1 completed successfully at 01/19/20-05:21:00,2020-01-19 13:21:14,Shutdown job IMP Run 1 completed successfully at 01/19/20-05:21:00,1,False
GDW@ingrammicro.com,Startup job of IMP Run 4 completed successfully at 01/19/20-10:30:13,2020-01-19 18:30:22,Startup job of IMP Run 4 completed successfully at 01/19/20-10:30:13,1,True
GDW@ingrammicro.com,Startup job of SAP Run 2 completed successfully at 01/19/20-10:30:13,2020-01-19 18:30:21,Startup job of SAP Run 2 completed successfully at 01/19/20-10:30:13,1,True
GDW@ingrammicro.com,Startup job of IFS Run 1 completed successfully at 01/19/20-10:30:13,2020-01-19 18:30:15,Startup job of IFS Run 1 completed successfully at 01/19/20-10:30:13,1,True
GDW@ingrammicro.com,Startup job of IFS Run 3 completed successfully at 01/19/20-10:30:13,2020-01-19 18:30:20,Startup job of IFS Run 3 completed successfully at 01/19/20-10:30:13,1,True
GDW@ingrammicro.com,Startup job of IMP Run 1 completed successfully at 01/19/20-10:30:13,2020-01-19 18:30:16,Startup job of IMP Run 1 completed successfully at 01/19/20-10:30:13,1,True
GDW@ingrammicro.com,Startup job of SAP Run 4 completed successfully at 01/19/20-10:30:13,2020-01-19 18:30:23,Startup job of SAP Run 4 completed successfully at 01/19/20-10:30:13,1,True
GDW@ingrammicro.com,Startup job of IFS Run 2 completed successfully at at 01/19/20-10:30:13,2020-01-19 18:30:18,Startup job of IFS Run 2 completed successfully at at 01/19/20-10:30:13,1,True
GDW@ingrammicro.com,Startup job of SAP Run 1 completed successfully at 01/19/20-10:30:13,2020-01-19 18:30:18,Startup job of SAP Run 1 completed successfully at 01/19/20-10:30:13,1,True
GDW@ingrammicro.com,Startup job of IMP Run 2 completed successfully at 01/19/20-10:30:13,2020-01-19 18:30:26,Startup job of IMP Run 2 completed successfully at 01/19/20-10:30:13,1,True
GDW@ingrammicro.com,Shutdown job SAP Run 2 completed successfully at 01/19/20-17:36:03,2020-01-20 01:36:14,Shutdown job SAP Run 2 completed successfully at 01/19/20-17:36:03,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 4 completed successfully at 01/19/20-19:29:23,2020-01-20 03:29:31,Shutdown job SAP Run 4 completed successfully at 01/19/20-19:29:23,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 3 completed successfully at 01/19/20-19:53:38,2020-01-20 03:53:46,Shutdown job IFS Run 3 completed successfully at 01/19/20-19:53:38,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 1 completed successfully at 01/20/20-03:34:04,2020-01-20 11:34:10,Shutdown job IFS Run 1 completed successfully at 01/20/20-03:34:04,1,True
GDW@ingrammicro.com,Shutdown job IMP Run 2 completed successfully at 01/20/20-04:33:16,2020-01-20 12:33:28,Shutdown job IMP Run 2 completed successfully at 01/20/20-04:33:16,1,True
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/20/20-06:17:21,2020-01-20 14:17:59,Shutdown job SAP Run 1 completed successfully at 01/20/20-06:17:21,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/20/20-06:17:21,2020-01-20 14:17:41,Shutdown job SAP Run 1 completed successfully at 01/20/20-06:17:21,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 4 completed successfully at 01/20/20-06:26:08,2020-01-20 14:26:16,Shutdown job IMP Run 4 completed successfully at 01/20/20-06:26:08,1,True
GDW@ingrammicro.com,Shutdown job IMP Run 1 completed successfully at 01/20/20-06:31:39,2020-01-20 14:31:48,Shutdown job IMP Run 1 completed successfully at 01/20/20-06:31:39,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 1 completed successfully at 01/20/20-06:31:39,2020-01-20 14:31:48,Shutdown job IMP Run 1 completed successfully at 01/20/20-06:31:39,1,False
GDW@ingrammicro.com,Startup job of SAP Run 2 completed successfully at 01/20/20-10:30:14,2020-01-20 18:30:53,Startup job of SAP Run 2 completed successfully at 01/20/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of IFS Run 3 completed successfully at 01/20/20-10:30:14,2020-01-20 18:30:53,Startup job of IFS Run 3 completed successfully at 01/20/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of IMP Run 2 completed successfully at 01/20/20-10:30:14,2020-01-20 18:30:53,Startup job of IMP Run 2 completed successfully at 01/20/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of IFS Run 1 completed successfully at 01/20/20-10:30:14,2020-01-20 18:30:54,Startup job of IFS Run 1 completed successfully at 01/20/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of IMP Run 1 completed successfully at 01/20/20-10:30:14,2020-01-20 18:30:56,Startup job of IMP Run 1 completed successfully at 01/20/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of IFS Run 2 completed successfully at at 01/20/20-10:30:14,2020-01-20 18:30:57,Startup job of IFS Run 2 completed successfully at at 01/20/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of IMP Run 4 completed successfully at 01/20/20-10:30:14,2020-01-20 18:30:57,Startup job of IMP Run 4 completed successfully at 01/20/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of SAP Run 4 completed successfully at 01/20/20-10:30:14,2020-01-20 18:30:56,Startup job of SAP Run 4 completed successfully at 01/20/20-10:30:14,1,True
GDW@ingrammicro.com,Startup job of SAP Run 1 completed successfully at 01/20/20-10:30:14,2020-01-20 18:30:55,Startup job of SAP Run 1 completed successfully at 01/20/20-10:30:14,1,True
GDW@ingrammicro.com,Shutdown job IMP Run 4 completed successfully at 01/20/20-13:58:20,2020-01-20 21:58:37,Shutdown job IMP Run 4 completed successfully at 01/20/20-13:58:20,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 4 completed successfully at 01/20/20-14:33:41,2020-01-20 22:33:54,Shutdown job SAP Run 4 completed successfully at 01/20/20-14:33:41,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 2 completed successfully at 01/20/20-23:26:22,2020-01-21 07:26:33,Shutdown job SAP Run 2 completed successfully at 01/20/20-23:26:22,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 1 completed successfully at 01/21/20-03:35:29,2020-01-21 11:35:45,Shutdown job IFS Run 1 completed successfully at 01/21/20-03:35:29,1,True
GDW@ingrammicro.com,Shutdown job IMP Run 1 completed successfully at 01/21/20-06:41:14,2020-01-21 14:41:51,Shutdown job IMP Run 1 completed successfully at 01/21/20-06:41:14,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 1 completed successfully at 01/21/20-06:41:14,2020-01-21 14:41:28,Shutdown job IMP Run 1 completed successfully at 01/21/20-06:41:14,1,False
GDW@ingrammicro.com,Shutdown job IFS Run 3 completed successfully at 01/21/20-08:07:58,2020-01-21 16:08:13,Shutdown job IFS Run 3 completed successfully at 01/21/20-08:07:58,1,True
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/21/20-09:02:21,2020-01-21 17:02:48,Shutdown job SAP Run 1 completed successfully at 01/21/20-09:02:21,1,False
GDW@ingrammicro.com,Shutdown job SAP Run 1 completed successfully at 01/21/20-09:02:21,2020-01-21 17:02:52,Shutdown job SAP Run 1 completed successfully at 01/21/20-09:02:21,1,False
GDW@ingrammicro.com,Shutdown job IMP Run 2 completed successfully at 01/21/20-09:41:31,2020-01-21 17:41:45,Shutdown job IMP Run 2 completed successfully at 01/21/20-09:41:31,1,True
GDW@ingrammicro.com,Startup job of SAP Run 4 completed successfully at 01/21/20-10:41:07,2020-01-21 18:41:30,Startup job of SAP Run 4 completed successfully at 01/21/20-10:41:07,1,True
GDW@ingrammicro.com,Startup job of IMP Run 2 completed successfully at 01/21/20-10:41:07,2020-01-21 18:41:18,Startup job of IMP Run 2 completed successfully at 01/21/20-10:41:07,1,False
GDW@ingrammicro.com,Startup job of IMP Run 1 completed successfully at 01/21/20-10:41:07,2020-01-21 18:41:27,Startup job of IMP Run 1 completed successfully at 01/21/20-10:41:07,1,True
GDW@ingrammicro.com,Startup job of IFS Run 3 completed successfully at 01/21/20-10:41:07,2020-01-21 18:41:16,Startup job of IFS Run 3 completed successfully at 01/21/20-10:41:07,1,True
GDW@ingrammicro.com,Startup job of SAP Run 2 completed successfully at 01/21/20-10:41:07,2020-01-21 18:41:30,Startup job of SAP Run 2 completed successfully at 01/21/20-10:41:07,1,True
GDW@ingrammicro.com,Startup job of IFS Run 2 completed successfully at at 01/21/20-10:41:07,2020-01-21 18:41:28,Startup job of IFS Run 2 completed successfully at at 01/21/20-10:41:07,1,True
